news_id,sentiment,id,emotion,star
3894,0.489866435527802,11244,-1,1
3895,0.357944399118423,11245,-1,1
3896,0.327822655439377,11246,-1,1
3897,0.291702210903168,11247,-1,1
3898,0.465568572282791,11248,-1,1
3899,0.408472001552582,11249,1,5
3900,0.344164550304413,11250,-1,1
3901,0.425067007541656,11251,1,5
3902,0.453631401062012,11252,-1,1
7167,0.493171751499176,11253,1,5
3904,0.798906743526459,11254,-1,1
7168,0.485105991363525,11255,1,5
3906,0.627086102962494,11256,-1,1
3907,0.340626627206802,11257,1,5
3908,0.427257150411606,11258,-1,1
3909,0.22222888469696,11259,1,4
3910,0.354398012161255,11260,1,5
3911,0.509574353694916,11261,-1,1
3912,0.62845653295517,11262,-1,1
3913,0.361543089151382,11263,-1,1
3914,0.52725487947464,11264,-1,1
3915,0.605753302574158,11265,-1,1
3916,0.261694431304932,11266,1,5
3917,0.324185788631439,11267,1,5
3918,0.236676052212715,11268,1,4
3919,0.424617826938629,11269,-1,1
4552,0.405441403388977,11270,1,4
3920,0.42948853969574,11271,-1,1
3921,0.309213101863861,11272,-1,1
3922,0.581990718841553,11273,-1,1
3923,0.467303186655045,11274,-1,1
3924,0.287989348173141,11275,-1,1
3925,0.37654772400856,11276,-1,1
3926,0.433655142784119,11277,-1,1
3927,0.693946838378906,11278,-1,1
3928,0.654294848442078,11279,-1,1
3929,0.506438553333282,11280,-1,1
3930,0.510864973068237,11281,-1,1
3931,0.540378868579865,11282,-1,1
3932,0.459293454885483,11283,1,5
3933,0.406250774860382,11284,-1,1
5611,0.409210979938507,11285,1,4
3934,0.341910123825073,11286,-1,1
3935,0.311386734247208,11287,1,5
7169,0.262045294046402,11288,1,5
3941,0.23082335293293,11289,1,4
3942,0.632574081420898,11290,-1,1
3944,0.419462293386459,11291,-1,1
3946,0.295377194881439,11292,-1,1
3947,0.329643785953522,11293,-1,1
3948,0.36997053027153,11294,-1,1
3949,0.22722165286541,11295,-1,2
3951,0.62083488702774,11296,-1,1
3953,0.264389723539352,11297,1,4
3954,0.302912294864655,11298,-1,1
3990,0.417334049940109,11299,1,4
3936,0.403546243906021,11300,-1,1
3937,0.332994610071182,11301,1,4
3938,0.28309640288353,11302,1,5
3939,0.284561365842819,11303,-1,1
3943,0.310695469379425,11304,-1,2
3945,0.55839067697525,11305,-1,1
3950,0.504766762256622,11306,-1,1
3952,0.246724605560303,11307,0,3
3956,0.226577237248421,11308,-1,1
3958,0.224901258945465,11309,-1,1
3961,0.421047657728195,11310,-1,1
3962,0.346020191907883,11311,-1,1
3963,0.381177097558975,11312,-1,1
3955,0.347044765949249,11313,1,5
3957,0.291748881340027,11314,1,4
3959,0.286203533411026,11315,-1,1
3960,0.308109790086746,11316,1,5
3965,0.390206217765808,11317,1,5
3970,0.373196333646774,11318,1,5
3972,0.439037144184113,11319,1,4
3973,0.332880616188049,11320,0,3
3975,0.247374653816223,11321,-1,1
3980,0.596239984035492,11322,-1,1
3981,0.31508281826973,11323,1,4
3982,0.277420163154602,11324,1,4
3983,0.648052990436554,11325,-1,1
3989,0.387304902076721,11326,-1,1
3964,0.377062082290649,11327,-1,1
3966,0.787174880504608,11328,1,5
3967,0.316413789987564,11329,1,4
3968,0.548754394054413,11330,-1,1
3969,0.469965100288391,11331,1,5
7170,0.758867979049683,11332,-1,1
3974,0.396598160266876,11333,-1,1
3976,0.25693815946579,11334,0,3
3977,0.345688432455063,11335,1,4
3978,0.355506807565689,11336,-1,1
3979,0.277996748685837,11337,-1,1
3984,0.443560212850571,11338,1,4
3985,0.561357796192169,11339,-1,1
3986,0.703438103199005,11340,-1,1
3987,0.266763955354691,11341,-1,1
4129,0.435622990131378,11342,-1,1
3988,0.616350889205933,11343,-1,1
3991,0.331388592720032,11344,-1,1
3993,0.266087293624878,11345,-1,1
3996,0.531122028827667,11346,1,5
3997,0.383259415626526,11347,-1,1
3998,0.319764971733093,11348,1,5
4000,0.364370673894882,11349,1,4
4003,0.535243153572083,11350,-1,1
4004,0.719336807727814,11351,-1,1
4006,0.346108168363571,11352,-1,1
4007,0.349726766347885,11353,-1,1
4010,0.524483919143677,11354,-1,1
4011,0.525355696678162,11355,-1,1
4012,0.462566941976547,11356,-1,1
3992,0.321465790271759,11357,1,4
3994,0.267170816659927,11358,0,3
3995,0.268971502780914,11359,0,3
3999,0.283731371164322,11360,-1,1
4001,0.369867593050003,11361,1,5
4002,0.353219538927078,11362,1,5
4005,0.394795745611191,11363,1,5
4008,0.337410539388657,11364,1,4
4009,0.579008281230927,11365,-1,1
4014,0.417583733797073,11366,-1,1
4015,0.709206759929657,11367,-1,1
4016,0.506608605384827,11368,-1,1
4017,0.718325436115265,11369,1,5
4018,0.540483951568604,11370,-1,1
4020,0.231697857379913,11371,1,5
4154,0.392636626958847,11372,-1,1
4013,0.327156126499176,11373,1,4
4019,0.319970816373825,11374,1,5
4021,0.46960923075676,11375,-1,1
4022,0.351407110691071,11376,-1,1
4023,0.583186209201813,11377,-1,1
4024,0.347702324390411,11378,-1,2
4026,0.339461863040924,11379,1,4
4028,0.529130697250366,11380,-1,1
4029,0.645328164100647,11381,-1,1
4031,0.386831164360046,11382,1,5
4032,0.52488249540329,11383,-1,1
4033,0.257502108812332,11384,-1,1
4034,0.380628556013107,11385,-1,1
4035,0.430898547172546,11386,-1,1
4052,0.264793753623962,11387,-1,1
4025,0.349304795265198,11388,1,5
4027,0.538465440273285,11389,-1,1
8492,0.569250285625458,11390,-1,1
4036,0.474075347185135,11391,-1,1
4037,0.341501951217651,11392,-1,1
4039,0.416157603263855,11393,-1,1
4041,0.758939921855927,11394,-1,1
4042,0.527722954750061,11395,-1,1
4043,0.701162278652191,11396,1,5
4045,0.258155554533005,11397,1,5
4046,0.359135955572128,11398,-1,1
4047,0.437265694141388,11399,1,5
4049,0.263369768857956,11400,-1,1
4051,0.295125603675842,11401,-1,1
4070,0.422154933214188,11402,1,5
4038,0.509701669216156,11403,-1,1
4040,0.237497672438622,11404,1,4
4044,0.631222784519196,11405,-1,1
4048,0.739659667015076,11406,-1,1
4050,0.452766567468643,11407,-1,1
4054,0.329008281230927,11408,1,4
4861,0.557029366493225,11409,-1,1
4862,0.455192416906357,11410,-1,2
4863,0.339410573244095,11411,-1,1
4866,0.280517429113388,11412,-1,2
4870,0.453598588705063,11413,-1,1
4871,0.804494500160217,11414,-1,1
4872,0.377488136291504,11415,1,5
4873,0.324346601963043,11416,1,5
4053,0.753187119960785,11417,-1,1
4055,0.419895976781845,11418,-1,1
4056,0.270086675882339,11419,1,5
4057,0.431371510028839,11420,1,5
4058,0.404490143060684,11421,1,4
4059,0.402944177389145,11422,1,5
4060,0.307070791721344,11423,-1,1
4061,0.473807364702225,11424,-1,1
4062,0.520239949226379,11425,-1,1
4063,0.824526190757751,11426,-1,1
4064,0.628280878067017,11427,-1,1
4065,0.738486647605896,11428,-1,1
4066,0.587728559970856,11429,-1,1
4067,0.368911236524582,11430,-1,1
4068,0.3964863717556,11431,-1,1
4069,0.252533972263336,11432,1,4
4071,0.370659410953522,11433,-1,1
4075,0.695725679397583,11434,-1,1
4077,0.592233896255493,11435,-1,1
4080,0.64155524969101,11436,-1,1
4081,0.41169199347496,11437,1,4
4083,0.565546631813049,11438,-1,1
4085,0.336576998233795,11439,1,4
4089,0.459482938051224,11440,-1,1
4091,0.391876697540283,11441,-1,1
4092,0.269157499074936,11442,0,3
4094,0.353141367435455,11443,1,5
4126,0.26359635591507,11444,1,4
4072,0.266126424074173,11445,0,3
4073,0.351773172616959,11446,-1,1
7291,0.616350889205933,11447,-1,1
4076,0.238209649920464,11448,-1,1
4078,0.678181231021881,11449,-1,1
4079,0.243356168270111,11450,0,3
4082,0.619447469711304,11451,-1,1
4084,0.331905543804169,11452,-1,1
4086,0.273891568183899,11453,0,3
4087,0.222437232732773,11454,-1,1
4088,0.320771992206573,11455,1,4
4090,0.50553560256958,11456,-1,1
4093,0.746553719043732,11457,-1,1
4095,0.286145865917206,11458,1,4
4097,0.304386854171753,11459,1,5
4096,0.371700048446655,11460,-1,1
4098,0.543321371078491,11461,-1,1
4099,0.616270542144775,11462,1,5
4100,0.266264140605927,11463,-1,2
4101,0.408489257097244,11464,-1,1
4102,0.689388751983643,11465,-1,1
4103,0.311271876096725,11466,-1,1
4106,0.760926842689514,11467,-1,1
4110,0.741027772426605,11468,-1,1
4111,0.437704116106033,11469,-1,1
4113,0.293529570102692,11470,1,5
4120,0.377961337566376,11471,-1,1
4122,0.4178606569767,11472,-1,1
4123,0.302030950784683,11473,1,4
4128,0.296928077936172,11474,1,4
4104,0.280071943998337,11475,-1,1
4105,0.335803300142288,11476,-1,1
4107,0.572352111339569,11477,-1,1
4108,0.395968168973923,11478,-1,1
4109,0.327038675546646,11479,1,5
4112,0.34352844953537,11480,1,5
4115,0.594075858592987,11481,-1,1
4116,0.293678611516953,11482,-1,1
4117,0.25974577665329,11483,-1,1
4118,0.288054138422012,11484,-1,1
4119,0.314551115036011,11485,-1,1
4121,0.294465720653534,11486,-1,1
4124,0.440895438194275,11487,1,5
4125,0.23672142624855,11488,-1,1
4127,0.276411086320877,11489,-1,1
4132,0.441162317991257,11490,-1,1
4136,0.249180987477303,11491,-1,2
4137,0.48522424697876,11492,-1,1
4141,0.384995758533478,11493,1,4
4143,0.554553091526031,11494,-1,1
4144,0.704670548439026,11495,-1,1
4145,0.301904946565628,11496,1,4
4146,0.355314463376999,11497,1,5
4148,0.24980416893959,11498,1,4
4150,0.613039195537567,11499,-1,1
4151,0.638299703598022,11500,-1,1
4153,0.353538334369659,11501,-1,1
4864,0.785198211669922,11502,-1,1
4865,0.395353823900223,11503,1,4
8516,0.239402905106544,11504,-1,1
4130,0.691613078117371,11505,-1,1
4131,0.362412542104721,11506,-1,1
4133,0.442501723766327,11507,-1,1
4134,0.597836136817932,11508,-1,1
4135,0.408622711896896,11509,1,5
4138,0.455164909362793,11510,1,5
4139,0.526304066181183,11511,-1,1
4140,0.645453929901123,11512,-1,1
4142,0.592816174030304,11513,-1,1
4147,0.757260143756866,11514,-1,1
4149,0.337981820106506,11515,-1,1
4152,0.243500396609306,11516,-1,2
4155,0.314693480730057,11517,-1,1
4156,0.376097023487091,11518,-1,1
4157,0.438299268484116,11519,-1,2
4158,0.704743623733521,11520,-1,1
4159,0.707304894924164,11521,1,5
4160,0.741764545440674,11522,-1,1
4161,0.382044941186905,11523,1,5
4162,0.5645951628685,11524,1,5
4163,0.242291197180748,11525,-1,1
4164,0.510963082313538,11526,1,5
4165,0.353054523468018,11527,1,4
4166,0.419342517852783,11528,1,5
4167,0.390932887792587,11529,1,5
4168,0.504191637039185,11530,-1,1
4169,0.516515254974365,11531,1,5
4172,0.471973091363907,11532,1,5
4175,0.359795421361923,11533,-1,1
4176,0.335198789834976,11534,-1,1
4177,0.40802139043808,11535,-1,1
4178,0.313521087169647,11536,-1,1
4179,0.718372046947479,11537,-1,1
4180,0.230134606361389,11538,-1,2
4181,0.267648160457611,11539,-1,1
4182,0.505200505256653,11540,-1,1
4183,0.727261245250702,11541,-1,1
4184,0.54926735162735,11542,-1,1
4185,0.454217225313187,11543,1,5
4186,0.316954791545868,11544,1,5
4187,0.229881465435028,11545,-1,1
4170,0.84168416261673,11546,-1,1
4171,0.380179107189178,11547,-1,1
4173,0.716815769672394,11548,-1,1
4174,0.25774359703064,11549,-1,1
4867,0.596758902072906,11550,-1,1
4868,0.624618649482727,11551,-1,1
4869,0.325918972492218,11552,-1,2
4874,0.381954103708267,11553,-1,1
4875,0.672973155975342,11554,-1,1
4878,0.457685738801956,11555,1,5
4879,0.345187038183212,11556,1,5
4881,0.874097764492035,11557,-1,1
4886,0.466545939445496,11558,1,5
4188,0.317813247442245,11559,1,4
4189,0.25335106253624,11560,1,4
4190,0.588116109371185,11561,-1,1
4191,0.656637191772461,11562,-1,1
4192,0.603826463222504,11563,-1,1
4193,0.242624416947365,11564,1,5
4194,0.355842411518097,11565,1,4
4195,0.476723879575729,11566,-1,1
4196,0.441114246845245,11567,1,5
4197,0.51470685005188,11568,-1,1
4198,0.281387269496918,11569,-1,1
4199,0.444781988859177,11570,1,5
4200,0.569091558456421,11571,-1,1
4201,0.281380176544189,11572,-1,1
4202,0.287977933883667,11573,1,5
4203,0.268584638834,11574,1,5
4204,0.573162972927094,11575,-1,1
4205,0.301377207040787,11576,-1,1
4206,0.487395852804184,11577,-1,1
4207,0.277517735958099,11578,1,4
4208,0.245519414544106,11579,-1,1
4209,0.432591021060944,11580,-1,1
4210,0.269664436578751,11581,1,4
4211,0.301130533218384,11582,1,4
4212,0.288639605045319,11583,-1,1
4213,0.560401260852814,11584,-1,1
4214,0.261707633733749,11585,-1,1
4215,0.477737277746201,11586,-1,1
4216,0.462608814239502,11587,-1,1
4217,0.314614176750183,11588,-1,1
4218,0.273163944482803,11589,-1,2
4219,0.318195402622223,11590,1,4
4220,0.288184612989426,11591,-1,2
4221,0.49759241938591,11592,-1,1
4222,0.22768172621727,11593,1,4
4223,0.227944865822792,11594,-1,2
4224,0.514553964138031,11595,-1,1
4225,0.327993661165237,11596,-1,1
4226,0.427300065755844,11597,-1,1
4227,0.347480684518814,11598,1,5
4228,0.682133793830872,11599,-1,1
4229,0.293994069099426,11600,1,5
4230,0.45956563949585,11601,-1,1
4231,0.682260990142822,11602,-1,1
4232,0.421720504760742,11603,-1,1
4233,0.59386134147644,11604,-1,1
4234,0.323226720094681,11605,-1,1
4235,0.255330592393875,11606,1,4
4236,0.282848179340363,11607,1,5
4237,0.784004092216492,11608,-1,1
4238,0.469160735607147,11609,-1,1
4240,0.316622525453568,11610,1,5
4241,0.342435956001282,11611,1,5
4242,0.531506776809692,11612,-1,1
4246,0.465459614992142,11613,1,5
4248,0.65345311164856,11614,-1,1
4249,0.532331168651581,11615,1,5
4253,0.517198503017426,11616,-1,1
4254,0.503053307533264,11617,-1,1
4261,0.434808999300003,11618,-1,1
4268,0.686256587505341,11619,-1,1
4271,0.491513729095459,11620,-1,1
28025,0.409034937620163,11621,-1,1
4239,0.478670358657837,11622,-1,1
4243,0.674905478954315,11623,-1,1
4244,0.288122445344925,11624,-1,1
4245,0.497939348220825,11625,-1,1
4247,0.435100764036179,11626,-1,1
4250,0.268688678741455,11627,1,5
4251,0.246901482343674,11628,-1,2
4252,0.499519973993301,11629,-1,1
4255,0.307112723588943,11630,-1,1
4256,0.561802327632904,11631,-1,1
4257,0.478353828191757,11632,-1,1
4258,0.428865522146225,11633,-1,1
4259,0.758468389511108,11634,-1,1
4260,0.57318115234375,11635,-1,1
4262,0.612836003303528,11636,-1,1
4264,0.466645240783691,11637,-1,1
4265,0.270950317382812,11638,-1,1
4266,0.278637796640396,11639,-1,1
4267,0.538376033306122,11640,1,5
4269,0.687904834747314,11641,-1,1
4270,0.664260268211365,11642,-1,1
4275,0.484084755182266,11643,-1,1
4277,0.535866498947144,11644,-1,1
4278,0.537446558475494,11645,1,5
4279,0.440416604280472,11646,-1,1
4280,0.276537239551544,11647,0,3
4282,0.285393327474594,11648,-1,1
4284,0.414438784122467,11649,1,5
4285,0.311371803283691,11650,1,4
4272,0.263000667095184,11651,-1,2
4273,0.435918599367142,11652,-1,1
4274,0.221597924828529,11653,1,4
4276,0.688661634922028,11654,-1,1
4281,0.498836010694504,11655,1,5
4283,0.29291957616806,11656,-1,2
4286,0.491448312997818,11657,1,5
4287,0.271923542022705,11658,1,5
4293,0.315136760473251,11659,1,4
4294,0.24723818898201,11660,1,4
4295,0.746126055717468,11661,-1,1
4296,0.479439318180084,11662,1,5
4297,0.230413928627968,11663,0,3
4298,0.342912435531616,11664,-1,1
4302,0.428835839033127,11665,1,4
4303,0.337695568799973,11666,1,5
4288,0.217453494668007,11667,1,4
4289,0.775967955589294,11668,-1,1
4290,0.500671684741974,11669,-1,1
4291,0.38404843211174,11670,1,5
4292,0.39412933588028,11671,-1,1
4299,0.476316392421722,11672,-1,1
4300,0.769765377044678,11673,-1,1
4301,0.285473972558975,11674,1,4
4304,0.379694610834122,11675,1,4
4305,0.298740267753601,11676,-1,2
4306,0.252987623214722,11677,-1,1
4311,0.393952757120132,11678,1,5
4312,0.670503318309784,11679,-1,1
4313,0.643086194992065,11680,-1,1
5922,0.29841548204422,11681,1,4
4308,0.356446623802185,11682,1,4
4309,0.393917590379715,11683,1,5
4310,0.431456118822098,11684,1,5
4315,0.319870889186859,11685,0,3
4316,0.263975560665131,11686,1,4
4317,0.253278940916061,11687,0,3
4318,0.34897580742836,11688,1,5
4319,0.642473161220551,11689,1,5
4321,0.732275605201721,11690,-1,1
4322,0.350635677576065,11691,-1,1
4323,0.270808577537537,11692,1,4
4325,0.39603865146637,11693,-1,1
4329,0.306347250938416,11694,1,4
4333,0.352597206830978,11695,-1,1
4334,0.430230528116226,11696,-1,1
4352,0.227823048830032,11697,-1,1
4314,0.252791881561279,11698,-1,1
4320,0.37927570939064,11699,-1,1
4324,0.274246037006378,11700,1,5
4326,0.606979370117188,11701,1,5
4327,0.503555357456207,11702,-1,1
4328,0.287755131721497,11703,1,5
4330,0.348819822072983,11704,1,4
4331,0.534196496009827,11705,-1,1
4332,0.384330064058304,11706,-1,1
4339,0.419534653425217,11707,1,5
4341,0.284745216369629,11708,0,3
4343,0.395292013883591,11709,-1,1
4345,0.437685877084732,11710,-1,1
4347,0.601976871490479,11711,-1,1
4349,0.519736647605896,11712,1,5
4335,0.491439670324326,11713,1,5
4336,0.53472375869751,11714,1,5
4337,0.328337818384171,11715,-1,1
4338,0.353120267391205,11716,-1,1
4340,0.322661340236664,11717,-1,1
4342,0.55917501449585,11718,1,5
4344,0.475799828767776,11719,-1,1
4346,0.387359857559204,11720,0,3
4348,0.22713066637516,11721,0,3
4350,0.658918082714081,11722,1,5
4351,0.520287811756134,11723,1,5
4354,0.323209583759308,11724,1,4
4355,0.326607584953308,11725,1,4
4357,0.298991918563843,11726,1,4
30337,0.604070782661438,11727,-1,1
4353,0.296744138002396,11728,-1,1
4356,0.526252031326294,11729,-1,1
4358,0.290778011083603,11730,-1,1
4359,0.262856096029282,11731,1,4
4360,0.381052047014236,11732,1,4
4361,0.54700243473053,11733,-1,1
4362,0.389294892549515,11734,1,5
4363,0.604758083820343,11735,-1,1
4364,0.450897246599197,11736,-1,1
4365,0.632285833358765,11737,-1,1
4366,0.490270048379898,11738,-1,1
4367,0.397171527147293,11739,1,5
4368,0.349714428186417,11740,-1,1
4369,0.474318593740463,11741,-1,1
4370,0.274140119552612,11742,1,4
6702,0.647776484489441,11743,1,5
4371,0.809547126293182,11744,-1,1
4372,0.422897517681122,11745,1,5
4373,0.284296721220016,11746,1,4
4374,0.311608672142029,11747,-1,1
4375,0.294721990823746,11748,-1,1
4376,0.335311681032181,11749,1,5
4377,0.233506634831429,11750,-1,1
4378,0.252564668655396,11751,-1,1
4379,0.500031709671021,11752,-1,1
4380,0.605751037597656,11753,1,5
4381,0.48734325170517,11754,-1,1
4382,0.403600335121155,11755,-1,1
4383,0.244412660598755,11756,-1,1
4384,0.312281250953674,11757,-1,1
4385,0.459634989500046,11758,1,5
4386,0.538916110992432,11759,-1,1
4387,0.24799008667469,11760,0,3
4388,0.219666078686714,11761,1,4
4389,0.535243391990662,11762,-1,1
4390,0.356833964586258,11763,1,4
4391,0.4033422768116,11764,-1,1
4392,0.433038592338562,11765,1,5
4393,0.567401707172394,11766,-1,1
4394,0.226655945181847,11767,-1,2
4395,0.237503752112389,11768,1,4
4396,0.414748221635818,11769,1,4
4397,0.22802808880806,11770,-1,1
4398,0.365637749433517,11771,1,5
4442,0.298517793416977,11772,-1,1
4399,0.397739738225937,11773,-1,1
4400,0.552946150302887,11774,-1,1
4401,0.27319723367691,11775,0,3
4402,0.298129081726074,11776,1,4
4403,0.761224031448364,11777,-1,1
4404,0.610443413257599,11778,-1,1
4405,0.299039900302887,11779,-1,1
4406,0.351268142461777,11780,1,4
4407,0.256053149700165,11781,1,4
4408,0.416396796703339,11782,-1,1
4409,0.530323684215546,11783,1,5
4410,0.263035982847214,11784,1,4
4411,0.348183542490005,11785,1,5
4412,0.317370861768723,11786,1,4
4413,0.358803153038025,11787,-1,2
4414,0.489239722490311,11788,-1,1
4415,0.351440101861954,11789,1,5
4416,0.656380772590637,11790,1,5
4417,0.634256839752197,11791,1,5
4418,0.361681133508682,11792,1,4
4419,0.382060080766678,11793,-1,1
4420,0.275837540626526,11794,-1,1
4421,0.483332008123398,11795,-1,1
4422,0.53036630153656,11796,-1,1
4423,0.404260486364365,11797,-1,1
4424,0.289361327886581,11798,-1,1
4425,0.555717289447784,11799,1,5
4426,0.28396064043045,11800,1,5
4427,0.307642698287964,11801,-1,1
4428,0.393942296504974,11802,1,4
4429,0.780539929866791,11803,-1,1
4430,0.703032672405243,11804,-1,1
4431,0.287573158740997,11805,-1,1
4432,0.252728402614594,11806,-1,1
4433,0.45255184173584,11807,-1,1
4434,0.362103968858719,11808,1,4
4435,0.467561602592468,11809,-1,1
4436,0.40024408698082,11810,1,5
4437,0.729560196399689,11811,-1,1
4438,0.408203303813934,11812,-1,1
4439,0.447956115007401,11813,-1,1
4440,0.249516203999519,11814,1,5
4441,0.34519374370575,11815,1,4
4445,0.255176424980164,11816,0,3
4446,0.343139469623566,11817,-1,2
4447,0.666276097297668,11818,-1,1
4448,0.288663566112518,11819,0,3
4449,0.346141457557678,11820,1,4
4450,0.344606548547745,11821,1,4
4451,0.3222316801548,11822,1,5
4452,0.511305451393127,11823,1,5
4453,0.388625591993332,11824,1,4
4454,0.495673090219498,11825,-1,1
4455,0.662587881088257,11826,1,5
4456,0.56627082824707,11827,1,5
4457,0.545511484146118,11828,1,5
4458,0.349527209997177,11829,1,5
4459,0.735734939575195,11830,-1,1
4460,0.402688384056091,11831,-1,1
4461,0.356436908245087,11832,-1,1
4462,0.26529461145401,11833,-1,1
4463,0.277148574590683,11834,1,5
4464,0.39100444316864,11835,-1,1
4465,0.407546073198318,11836,-1,1
4466,0.251941740512848,11837,1,4
4467,0.349093168973923,11838,-1,1
4468,0.32827416062355,11839,-1,1
4469,0.473371505737305,11840,-1,1
4470,0.339596927165985,11841,-1,1
4471,0.610650062561035,11842,-1,1
4472,0.269842594861984,11843,-1,1
4473,0.345176935195923,11844,1,4
4474,0.354519575834274,11845,1,4
4475,0.3598513007164,11846,1,5
4476,0.32535445690155,11847,1,4
4477,0.682378590106964,11848,-1,1
4478,0.350582152605057,11849,1,5
4479,0.352178663015366,11850,-1,1
4480,0.488173991441727,11851,-1,1
4481,0.4396131336689,11852,-1,1
4482,0.385457336902618,11853,1,4
4483,0.232286602258682,11854,1,5
4484,0.225631564855576,11855,1,4
4485,0.575746417045593,11856,1,5
4486,0.397653877735138,11857,1,5
4487,0.304674297571182,11858,1,4
4488,0.385833919048309,11859,-1,1
4489,0.494373291730881,11860,-1,1
4490,0.400499552488327,11861,1,5
4491,0.472804814577103,11862,-1,1
4492,0.831198394298553,11863,-1,1
4493,0.55069363117218,11864,-1,1
4494,0.285165637731552,11865,-1,1
4495,0.272325992584229,11866,-1,2
4496,0.63996821641922,11867,-1,1
4497,0.559523046016693,11868,-1,1
4498,0.505967140197754,11869,-1,1
4499,0.610306084156036,11870,-1,1
4500,0.738541185855865,11871,-1,1
4501,0.82185161113739,11872,-1,1
4502,0.767212986946106,11873,-1,1
4505,0.722287237644196,11874,-1,1
4503,0.27926841378212,11875,0,3
4504,0.27926841378212,11876,0,3
4509,0.535472571849823,11877,-1,1
4511,0.245246112346649,11878,1,4
4515,0.263157993555069,11879,-1,1
4516,0.313153862953186,11880,0,3
4517,0.693073511123657,11881,-1,1
4521,0.249379277229309,11882,1,4
4522,0.523039102554321,11883,1,5
4523,0.398481160402298,11884,1,4
4524,0.404775381088257,11885,1,5
4526,0.350277632474899,11886,1,4
4527,0.266193449497223,11887,1,4
4528,0.39132234454155,11888,1,4
4627,0.412188082933426,11889,-1,1
4506,0.274720847606659,11890,-1,1
4507,0.274720847606659,11891,-1,1
4508,0.349112182855606,11892,-1,1
4510,0.643799483776093,11893,-1,1
4512,0.245898649096489,11894,-1,2
4513,0.410551846027374,11895,-1,1
4514,0.431146055459976,11896,-1,1
4518,0.320170074701309,11897,-1,1
4519,0.595659613609314,11898,-1,1
4520,0.276167660951614,11899,1,4
4525,0.450103223323822,11900,1,5
4529,0.377620190382004,11901,1,5
4530,0.522504031658173,11902,1,5
4532,0.246209040284157,11903,1,4
4531,0.372017323970795,11904,1,4
4533,0.486371070146561,11905,1,5
4534,0.509357035160065,11906,-1,1
4535,0.309445053339005,11907,1,4
4876,0.633367836475372,11908,-1,1
4877,0.316666334867477,11909,0,3
4880,0.336994111537933,11910,-1,1
4882,0.401397138834,11911,1,5
4883,0.413363754749298,11912,-1,1
4884,0.499754726886749,11913,-1,1
4885,0.328951507806778,11914,1,4
4889,0.461338996887207,11915,-1,1
4891,0.395345836877823,11916,1,4
4892,0.35904124379158,11917,-1,1
4926,0.230899438261986,11918,1,4
4536,0.387084394693375,11919,1,5
4537,0.252116501331329,11920,1,5
4538,0.370708644390106,11921,-1,2
4539,0.42650318145752,11922,-1,1
4540,0.386426001787186,11923,-1,1
4541,0.551340639591217,11924,-1,1
4542,0.259868502616882,11925,0,3
4543,0.748833358287811,11926,-1,1
4544,0.481065630912781,11927,-1,1
4545,0.356350749731064,11928,1,5
4546,0.551580786705017,11929,-1,1
4547,0.287904024124146,11930,0,3
4548,0.297056794166565,11931,-1,1
4549,0.240930736064911,11932,0,3
4650,0.244498908519745,11933,0,3
4550,0.246545493602753,11934,0,3
4551,0.295591086149216,11935,1,4
4553,0.350880324840546,11936,1,4
4554,0.286059230566025,11937,1,4
4556,0.569202542304993,11938,-1,1
4558,0.559225380420685,11939,-1,1
4561,0.466919481754303,11940,-1,1
4566,0.550077259540558,11941,-1,1
4567,0.53477281332016,11942,1,5
4568,0.544816672801971,11943,-1,1
4569,0.478010445833206,11944,-1,1
4571,0.529836177825928,11945,-1,1
4575,0.239064618945122,11946,-1,1
4578,0.297705382108688,11947,-1,1
4555,0.632210254669189,11948,-1,1
4557,0.261089473962784,11949,1,4
4559,0.360033750534058,11950,-1,1
4560,0.277198761701584,11951,-1,1
4562,0.349792212247849,11952,1,5
4563,0.29776456952095,11953,1,4
4564,0.634389340877533,11954,-1,1
4565,0.302053362131119,11955,-1,1
4570,0.360878944396973,11956,1,4
4572,0.346440672874451,11957,1,5
4573,0.570028781890869,11958,-1,1
4574,0.403002172708511,11959,-1,1
4576,0.634323418140411,11960,-1,1
4577,0.248793140053749,11961,-1,1
4580,0.567058026790619,11962,-1,1
4581,0.266324937343597,11963,-1,2
4590,0.351303100585938,11964,1,4
4592,0.516505300998688,11965,-1,1
4593,0.357422202825546,11966,-1,1
4594,0.420313268899918,11967,-1,1
4596,0.329883456230164,11968,1,4
4597,0.297858625650406,11969,-1,1
4598,0.283757895231247,11970,-1,1
4887,0.510155737400055,11971,1,5
4888,0.499613404273987,11972,1,5
4890,0.34961125254631,11973,1,4
5274,0.369618892669678,11974,1,5
4579,0.79770565032959,11975,-1,1
4582,0.716980338096619,11976,-1,1
4583,0.297265142202377,11977,-1,1
4584,0.37041100859642,11978,-1,1
4585,0.463995814323425,11979,-1,1
4586,0.551131367683411,11980,-1,1
4587,0.332287043333054,11981,-1,1
4588,0.644741237163544,11982,1,5
4589,0.283564656972885,11983,1,4
4591,0.259908676147461,11984,0,3
4595,0.622973322868347,11985,-1,1
4599,0.422595173120499,11986,1,5
4600,0.229913994669914,11987,0,3
4601,0.352492064237595,11988,-1,1
4602,0.62083488702774,11989,-1,1
4603,0.568996906280518,11990,-1,1
4607,0.25154048204422,11991,-1,1
4609,0.718115091323853,11992,-1,1
4613,0.636283457279205,11993,-1,1
4619,0.309090554714203,11994,1,4
