news_id,sentiment,id,emotion,star
3748,0.292598605155945,9964,0,3
3749,0.457314431667328,9965,1,5
3750,0.36041060090065,9966,1,4
3756,0.430950403213501,9967,1,4
3725,0.273582756519318,9968,1,4
3727,0.278227597475052,9969,1,4
3732,0.295702457427979,9970,-1,1
3733,0.271238565444946,9971,0,3
3735,0.344870984554291,9972,1,4
3737,0.384872704744339,9973,1,4
3739,0.428144991397858,9974,-1,1
3740,0.314190745353699,9975,0,3
3741,0.316444456577301,9976,1,4
3742,0.452999234199524,9977,1,5
3744,0.441184967756271,9978,1,4
3745,0.48482084274292,9979,1,5
3746,0.418979465961456,9980,1,4
3747,0.305922389030457,9981,0,3
3755,0.342976927757263,9982,1,4
3751,0.304611563682556,9983,1,4
3752,0.375329941511154,9984,1,4
3753,0.274172842502594,9985,1,4
3754,0.263718515634537,9986,1,4
3759,0.300608575344086,9987,1,4
3760,0.484122097492218,9988,1,4
3763,0.406651526689529,9989,1,4
3765,0.447433412075043,9990,-1,1
3767,0.470928490161896,9991,-1,1
3769,0.439089715480804,9992,-1,1
3772,0.482112318277359,9993,-1,1
3778,0.392191737890244,9994,1,4
3781,0.480528116226196,9995,1,5
3782,0.468015760183334,9996,1,5
21854,0.243775010108948,9997,1,4
3757,0.298503130674362,9998,0,3
3758,0.334298849105835,9999,1,4
3761,0.325577735900879,10000,-1,1
3762,0.338903874158859,10001,-1,1
3764,0.405358821153641,10002,1,4
3766,0.324568688869476,10003,1,4
3768,0.50400310754776,10004,-1,1
3770,0.347656279802322,10005,-1,1
3771,0.578042328357697,10006,-1,1
3773,0.347428262233734,10007,1,4
3774,0.421119630336761,10008,1,4
3775,0.350706487894058,10009,1,4
3776,0.367892980575562,10010,1,4
3777,0.346325635910034,10011,1,4
3779,0.348401099443436,10012,1,5
3780,0.322512060403824,10013,1,4
3783,0.477214932441711,10014,-1,1
3785,0.354879409074783,10015,1,5
3786,0.478211969137192,10016,-1,1
3787,0.448532044887543,10017,1,4
3788,0.392337471246719,10018,1,4
3789,0.407079756259918,10019,1,4
3792,0.307208448648453,10020,-1,1
3793,0.304662466049194,10021,0,3
3794,0.313537955284119,10022,1,4
3795,0.360080510377884,10023,1,4
3798,0.297923684120178,10024,0,3
3799,0.313450157642365,10025,0,3
3800,0.314619719982147,10026,-1,1
3801,0.413771361112595,10027,1,4
3784,0.24609000980854,10028,0,3
3790,0.385283142328262,10029,1,4
3791,0.36897212266922,10030,1,4
3796,0.320159435272217,10031,1,4
3797,0.312622129917145,10032,0,3
3804,0.372343301773071,10033,1,4
3807,0.319283664226532,10034,0,3
3808,0.383531361818314,10035,1,4
3809,0.323658794164658,10036,1,4
3810,0.336575090885162,10037,1,5
3821,0.321214199066162,10038,1,4
3822,0.412924349308014,10039,0,3
3825,0.331903159618378,10040,1,5
3826,0.364454597234726,10041,-1,1
3856,0.286275655031204,10042,1,5
3802,0.354961186647415,10043,1,4
3803,0.31247889995575,10044,-1,1
3805,0.359757483005524,10045,1,4
3806,0.381902635097504,10046,1,4
3811,0.278096437454224,10047,0,3
3812,0.2697634100914,10048,-1,1
3813,0.293183177709579,10049,0,3
3814,0.267789781093597,10050,0,3
3815,0.327425807714462,10051,1,4
3816,0.307132542133331,10052,-1,1
3817,0.254251390695572,10053,0,3
3818,0.368299692869186,10054,-1,1
3819,0.35197451710701,10055,1,4
3820,0.448157370090485,10056,1,4
3823,0.521267771720886,10057,1,5
3824,0.542602479457855,10058,-1,1
3827,0.569028258323669,10059,-1,1
3832,0.276868492364883,10060,0,3
3836,0.338095009326935,10061,0,3
3838,0.312984615564346,10062,1,4
3841,0.271067649126053,10063,-1,1
3843,0.458845406770706,10064,0,3
3845,0.318808376789093,10065,0,3
3846,0.312605291604996,10066,-1,1
3847,0.307058453559875,10067,-1,1
3850,0.265442043542862,10068,0,3
3851,0.269415467977524,10069,1,4
3852,0.293430000543594,10070,1,4
3854,0.531685829162598,10071,-1,1
3855,0.477352321147919,10072,-1,1
3857,0.422943145036697,10073,-1,1
19176,0.364092946052551,10074,1,4
3828,0.330105036497116,10075,-1,1
3829,0.35273015499115,10076,1,4
3830,0.432360887527466,10077,1,4
3831,0.336102813482285,10078,0,3
3833,0.431142777204514,10079,-1,1
3834,0.336570084095001,10080,1,4
3835,0.330520331859589,10081,0,3
3837,0.43781989812851,10082,1,4
3839,0.403671383857727,10083,1,4
3840,0.440868943929672,10084,1,4
3842,0.346202790737152,10085,-1,1
3844,0.363613694906235,10086,0,3
3848,0.299676448106766,10087,0,3
3849,0.32459819316864,10088,1,4
3853,0.334183990955353,10089,1,4
19706,0.464060395956039,10090,1,5
3858,0.520879209041595,10091,-1,1
3859,0.500322341918945,10092,-1,1
3861,0.319979935884476,10093,-1,1
3868,0.341486394405365,10094,0,3
3869,0.360646665096283,10095,-1,1
3870,0.323514699935913,10096,0,3
3871,0.358539372682571,10097,0,3
3872,0.366254180669785,10098,1,4
3874,0.34540992975235,10099,1,5
3879,0.319888055324554,10100,1,5
3880,0.2469532340765,10101,1,4
3882,0.344404488801956,10102,1,4
3883,0.252644896507263,10103,-1,1
3884,0.348031163215637,10104,1,4
3860,0.548721492290497,10105,-1,1
3862,0.322590738534927,10106,0,3
3863,0.292217940092087,10107,0,3
3864,0.308974266052246,10108,1,4
3865,0.3555628657341,10109,-1,1
3866,0.249213173985481,10110,-1,1
3867,0.297531366348267,10111,1,4
3873,0.3685262799263,10112,-1,2
3875,0.356959044933319,10113,-1,2
3876,0.253330290317535,10114,0,3
3877,0.33953920006752,10115,1,4
3878,0.320799320936203,10116,1,4
3881,0.394660115242004,10117,1,4
3885,0.352088928222656,10118,1,5
3886,0.242013558745384,10119,-1,1
3887,0.252305179834366,10120,-1,2
3889,0.352088928222656,10121,1,5
3890,0.405757278203964,10122,1,5
3892,0.724494755268097,10123,-1,1
4717,0.421847343444824,10124,1,4
4719,0.392841011285782,10125,1,4
4723,0.229927778244019,10126,0,3
4724,0.294227629899979,10127,1,4
4725,0.315265893936157,10128,0,3
4728,0.434565842151642,10129,1,5
4733,0.303764909505844,10130,1,4
4736,0.286281228065491,10131,1,4
4737,0.256898432970047,10132,-1,1
4739,0.28461492061615,10133,1,4
3888,0.382898062467575,10134,-1,1
3891,0.298485279083252,10135,1,4
3893,0.469806700944901,10136,1,5
3894,0.316420078277588,10137,1,4
3895,0.489488989114761,10138,-1,1
3896,0.311762511730194,10139,1,4
3897,0.248271346092224,10140,0,3
3898,0.304682731628418,10141,1,4
3899,0.282032400369644,10142,0,3
3900,0.25900673866272,10143,-1,1
3901,0.326937347650528,10144,0,3
3902,0.301532506942749,10145,0,3
3903,0.410457462072372,10146,1,4
3904,0.371480762958527,10147,1,4
3905,0.41181406378746,10148,1,4
3906,0.386526703834534,10149,1,4
3907,0.53388500213623,10150,1,5
3908,0.369072318077087,10151,1,4
3909,0.652864396572113,10152,-1,1
3910,0.269255936145782,10153,0,3
3911,0.284400790929794,10154,0,3
3912,0.452975243330002,10155,1,4
3913,0.431463301181793,10156,1,4
3914,0.435300678014755,10157,1,4
3915,0.272450923919678,10158,-1,1
3916,0.256996154785156,10159,1,4
3917,0.347782284021378,10160,1,4
3918,0.345621913671494,10161,0,3
3976,0.403582662343979,10162,1,4
3919,0.341734647750854,10163,-1,1
3920,0.267931461334229,10164,1,4
3921,0.33068972826004,10165,1,4
3922,0.278842955827713,10166,0,3
3923,0.278800845146179,10167,0,3
3924,0.446224480867386,10168,1,4
3925,0.319585829973221,10169,1,5
3926,0.278365224599838,10170,-1,1
3927,0.248292952775955,10171,-1,1
3928,0.393302530050278,10172,1,5
3929,0.292124688625336,10173,-1,1
3930,0.276359438896179,10174,1,4
3931,0.511691868305206,10175,-1,1
3932,0.491605579853058,10176,1,5
3933,0.422232091426849,10177,1,5
3934,0.376679927110672,10178,1,5
3935,0.313780158758163,10179,0,3
3936,0.344378918409348,10180,1,4
3937,0.313163876533508,10181,1,4
3938,0.381781697273254,10182,1,4
3939,0.262914210557938,10183,1,4
3940,0.287695467472076,10184,0,3
3941,0.478305280208588,10185,1,5
3942,0.26629376411438,10186,-1,2
3943,0.365864515304565,10187,0,3
3944,0.283634424209595,10188,-1,1
3945,0.364248245954514,10189,1,5
3946,0.400169283151627,10190,1,4
3947,0.305126309394836,10191,1,4
4090,0.37712037563324,10192,-1,1
3948,0.324771910905838,10193,1,4
3949,0.390672445297241,10194,-1,1
3950,0.321342259645462,10195,1,4
3951,0.329045712947845,10196,1,4
3952,0.340284734964371,10197,1,4
3953,0.380165845155716,10198,1,5
3954,0.281464010477066,10199,1,4
3955,0.290078312158585,10200,-1,2
3956,0.271458268165588,10201,1,4
3957,0.323989480733871,10202,-1,1
3958,0.438733220100403,10203,1,4
3959,0.40490859746933,10204,1,5
3960,0.32667002081871,10205,0,3
3961,0.301043063402176,10206,1,4
3962,0.395262241363525,10207,1,4
3963,0.291081100702286,10208,1,4
3964,0.479576975107193,10209,1,5
3965,0.449281573295593,10210,1,5
3966,0.326906502246857,10211,1,4
3967,0.370310455560684,10212,1,4
3968,0.40305283665657,10213,1,4
3969,0.35313281416893,10214,1,4
3970,0.31097412109375,10215,0,3
3971,0.289698123931885,10216,-1,2
3972,0.359919995069504,10217,1,4
3973,0.317278832197189,10218,-1,1
3974,0.370878130197525,10219,1,4
3975,0.251002818346024,10220,-1,1
3977,0.266540974378586,10221,-1,1
3978,0.267331719398499,10222,-1,1
3979,0.367321610450745,10223,1,4
3980,0.259523898363113,10224,1,4
3981,0.375702768564224,10225,1,4
3982,0.390908986330032,10226,-1,1
3985,0.290134400129318,10227,-1,1
3987,0.294226080179214,10228,1,4
3990,0.277079373598099,10229,-1,1
3992,0.235518619418144,10230,0,3
3993,0.278466403484344,10231,0,3
4722,0.475307881832123,10232,1,5
4726,0.352612227201462,10233,1,5
4727,0.306852459907532,10234,0,3
4729,0.236473470926285,10235,1,4
4851,0.255432188510895,10236,1,4
3983,0.36937889456749,10237,-1,2
3984,0.33087420463562,10238,-1,2
3986,0.433643281459808,10239,1,5
3988,0.362667232751846,10240,0,3
3989,0.307155191898346,10241,1,4
3991,0.253475427627563,10242,0,3
3994,0.352193057537079,10243,-1,1
3995,0.34812343120575,10244,1,4
3996,0.790159285068512,10245,-1,1
3997,0.604965388774872,10246,-1,1
3998,0.278703808784485,10247,-1,1
3999,0.378097325563431,10248,-1,1
4000,0.425855368375778,10249,1,4
4001,0.264120370149612,10250,1,4
4002,0.248238399624825,10251,1,4
4477,0.298662394285202,10252,1,4
4003,0.285749822854996,10253,-1,1
4004,0.377095371484756,10254,1,5
4005,0.332667648792267,10255,1,4
4006,0.28454601764679,10256,0,3
4007,0.381663918495178,10257,1,4
4008,0.309570491313934,10258,0,3
4009,0.368481606245041,10259,-1,1
4010,0.313863098621368,10260,-1,2
4011,0.341769486665726,10261,1,4
4012,0.29187422990799,10262,1,4
4013,0.469062983989716,10263,1,4
4014,0.472096234560013,10264,1,4
4015,0.420727461576462,10265,1,4
4016,0.303668946027756,10266,1,4
4852,0.405291676521301,10267,1,5
4017,0.343453973531723,10268,1,4
4018,0.286170214414597,10269,0,3
4019,0.38464942574501,10270,-1,1
4020,0.316227376461029,10271,-1,1
4021,0.254911303520203,10272,0,3
4022,0.282280206680298,10273,1,4
4023,0.420533955097198,10274,1,4
4024,0.361187279224396,10275,0,3
4025,0.586833298206329,10276,-1,1
4026,0.377213358879089,10277,1,5
4027,0.2964808344841,10278,1,4
4028,0.362454980611801,10279,-1,1
4029,0.278060704469681,10280,0,3
4030,0.442667931318283,10281,-1,1
4031,0.31719759106636,10282,-1,1
4032,0.268901020288467,10283,-1,1
4033,0.358494102954865,10284,1,4
4034,0.287362545728683,10285,-1,2
4035,0.326417922973633,10286,0,3
4036,0.247176915407181,10287,0,3
4037,0.30876624584198,10288,1,4
4038,0.481375426054001,10289,1,4
4039,0.272898197174072,10290,0,3
4040,0.300702750682831,10291,0,3
4041,0.301400899887085,10292,0,3
4042,0.278044939041138,10293,1,4
4043,0.411799758672714,10294,1,4
4044,0.319362819194794,10295,1,4
4045,0.325934380292892,10296,0,3
4046,0.32800430059433,10297,0,3
4047,0.329258412122726,10298,-1,1
4048,0.337169885635376,10299,-1,1
4049,0.24335253238678,10300,0,3
4050,0.350171715021133,10301,1,4
4051,0.374127924442291,10302,0,3
4052,0.347249507904053,10303,-1,1
4053,0.340742379426956,10304,0,3
4054,0.318536520004272,10305,1,4
4055,0.387439578771591,10306,1,4
4056,0.258539229631424,10307,0,3
4057,0.281304210424423,10308,0,3
4058,0.328428953886032,10309,0,3
4059,0.285474270582199,10310,-1,1
4060,0.297571539878845,10311,1,4
4169,0.418821007013321,10312,1,5
4061,0.533172070980072,10313,1,5
4062,0.292983889579773,10314,0,3
4063,0.314595609903336,10315,1,4
4064,0.278479605913162,10316,0,3
4065,0.416604161262512,10317,1,4
4066,0.292182147502899,10318,-1,1
4067,0.273936331272125,10319,0,3
4068,0.251011699438095,10320,1,4
4069,0.399166196584702,10321,-1,1
4070,0.303544104099274,10322,-1,1
4071,0.258377909660339,10323,-1,1
4072,0.26366850733757,10324,0,3
4073,0.255321651697159,10325,-1,1
4074,0.398665815591812,10326,1,4
4075,0.253192067146301,10327,0,3
4076,0.41392183303833,10328,1,4
4077,0.583153903484344,10329,-1,1
4078,0.550589978694916,10330,-1,1
4079,0.419735491275787,10331,1,5
4080,0.273160040378571,10332,0,3
4081,0.289326608181,10333,1,4
4082,0.369555115699768,10334,1,4
4083,0.280905395746231,10335,-1,1
4084,0.367055714130402,10336,1,4
4085,0.41225728392601,10337,1,4
4086,0.456310868263245,10338,-1,1
4087,0.520381987094879,10339,-1,1
4088,0.447324573993683,10340,1,5
4089,0.412852793931961,10341,1,4
4091,0.404793828725815,10342,1,4
4092,0.490835636854172,10343,1,5
4093,0.305576682090759,10344,0,3
4094,0.39436399936676,10345,1,4
4095,0.353732764720917,10346,1,4
4096,0.383372068405151,10347,1,4
4097,0.303401172161102,10348,0,3
4098,0.396260917186737,10349,1,4
4099,0.378123134374619,10350,1,4
4100,0.407058894634247,10351,1,4
4101,0.368516653776169,10352,1,4
4102,0.455609083175659,10353,1,5
4103,0.365794152021408,10354,1,5
4104,0.41749119758606,10355,-1,1
4105,0.581961631774902,10356,1,5
4106,0.286415427923203,10357,1,4
4107,0.335494011640549,10358,1,4
4108,0.383477449417114,10359,1,4
4109,0.418753206729889,10360,1,4
4114,0.365826010704041,10361,0,3
4116,0.290927469730377,10362,1,4
4119,0.283751964569092,10363,1,5
4120,0.310648888349533,10364,-1,1
4121,0.52988988161087,10365,1,5
4122,0.369778543710709,10366,1,5
4123,0.408980697393417,10367,1,4
4125,0.439198553562164,10368,-1,1
4227,0.355281591415405,10369,0,3
4110,0.316929757595062,10370,1,4
4111,0.508237421512604,10371,1,5
4112,0.38059401512146,10372,1,4
4113,0.377186924219131,10373,1,5
4115,0.294798672199249,10374,0,3
4117,0.349951803684235,10375,1,4
4118,0.415627479553223,10376,-1,1
4124,0.266666948795319,10377,1,5
4126,0.279723256826401,10378,-1,1
4128,0.564403235912323,10379,-1,1
4130,0.269166052341461,10380,0,3
4135,0.456925421953201,10381,-1,1
4136,0.311301618814468,10382,1,4
4138,0.312188476324081,10383,1,4
4176,0.413113474845886,10384,1,4
4127,0.403490960597992,10385,-1,1
4129,0.333602577447891,10386,-1,1
4131,0.384598821401596,10387,1,4
4132,0.29316720366478,10388,1,4
4133,0.284960925579071,10389,-1,1
4134,0.306298017501831,10390,0,3
4137,0.516730427742004,10391,-1,1
4139,0.396366477012634,10392,1,4
4141,0.294487804174423,10393,1,4
4142,0.446547001600266,10394,-1,1
4143,0.36712259054184,10395,1,5
4144,0.355646669864655,10396,-1,1
4146,0.37390398979187,10397,1,4
4147,0.44068244099617,10398,-1,1
4150,0.612910509109497,10399,-1,1
4230,0.394198536872864,10400,1,4
4140,0.513981699943542,10401,-1,1
4145,0.368495911359787,10402,-1,1
4148,0.351809948682785,10403,-1,1
4149,0.319059371948242,10404,-1,1
4152,0.313250094652176,10405,0,3
4153,0.275670915842056,10406,1,4
4154,0.445740967988968,10407,1,5
4156,0.292594403028488,10408,1,4
4160,0.374087989330292,10409,1,4
4161,0.291858822107315,10410,1,4
4162,0.416442066431046,10411,-1,1
4165,0.345593720674515,10412,1,4
4167,0.332084685564041,10413,1,4
4168,0.29411506652832,10414,1,4
4151,0.320494472980499,10415,1,4
4155,0.287318259477615,10416,1,4
4157,0.419082492589951,10417,1,4
4158,0.247004970908165,10418,0,3
4159,0.282107889652252,10419,0,3
4163,0.329443365335464,10420,0,3
4164,0.335385143756866,10421,1,4
4166,0.372450202703476,10422,1,4
4170,0.428907632827759,10423,1,4
4171,0.361385643482208,10424,1,4
4172,0.359750032424927,10425,1,4
4173,0.402802735567093,10426,1,4
4174,0.389855265617371,10427,1,4
4175,0.411988109350204,10428,1,4
4177,0.398662328720093,10429,1,4
4180,0.29428106546402,10430,0,3
4183,0.371378183364868,10431,1,4
4184,0.332298010587692,10432,1,4
4187,0.276413440704346,10433,0,3
4188,0.536505997180939,10434,1,5
4191,0.444205522537231,10435,1,5
4192,0.447503447532654,10436,1,5
4193,0.375910639762878,10437,1,4
4196,0.270921319723129,10438,1,4
4199,0.273068994283676,10439,1,4
4200,0.260245770215988,10440,0,3
4201,0.371237993240356,10441,1,4
4202,0.363980293273926,10442,0,3
4178,0.367708325386047,10443,1,4
4179,0.291916400194168,10444,1,4
4181,0.358397901058197,10445,1,4
4182,0.285197585821152,10446,1,4
4185,0.384004592895508,10447,1,4
4186,0.282806098461151,10448,1,4
4189,0.475315630435944,10449,-1,1
4190,0.353752195835114,10450,1,4
4194,0.280726701021194,10451,1,4
4195,0.287133276462555,10452,1,4
4197,0.373001933097839,10453,1,4
4198,0.304879993200302,10454,0,3
4203,0.317912101745605,10455,1,5
4204,0.300254315137863,10456,0,3
4207,0.502321541309357,10457,-1,1
4205,0.356194794178009,10458,1,4
4206,0.295826464891434,10459,-1,1
4209,0.280157566070557,10460,1,4
4210,0.294221520423889,10461,-1,1
4212,0.66121381521225,10462,-1,1
4213,0.266150772571564,10463,0,3
4214,0.303628474473953,10464,1,4
4215,0.539409279823303,10465,1,5
4217,0.528266072273254,10466,-1,1
4218,0.414548933506012,10467,-1,1
4219,0.357742816209793,10468,1,4
4221,0.441381901502609,10469,1,4
4226,0.243183672428131,10470,0,3
4208,0.273311972618103,10471,0,3
4211,0.300054490566254,10472,1,5
4216,0.250005632638931,10473,0,3
4220,0.378614038228989,10474,1,4
4222,0.271641165018082,10475,0,3
4223,0.284625738859177,10476,1,4
4224,0.290558248758316,10477,-1,1
4225,0.328924477100372,10478,0,3
4228,0.352410405874252,10479,1,5
4229,0.299078702926636,10480,0,3
4231,0.601300120353699,10481,1,5
4232,0.239269971847534,10482,0,3
4236,0.326890230178833,10483,0,3
4237,0.343403935432434,10484,0,3
4240,0.434781819581985,10485,1,4
5391,0.371116250753403,10486,-1,1
4233,0.307625770568848,10487,1,4
4234,0.279183685779572,10488,0,3
4235,0.29546445608139,10489,0,3
4238,0.260470241308212,10490,-1,1
4239,0.285667449235916,10491,0,3
4241,0.375301599502563,10492,1,4
4242,0.40010142326355,10493,1,4
4243,0.430272042751312,10494,-1,1
4245,0.320998400449753,10495,-1,1
4246,0.452923357486725,10496,1,4
4248,0.399940609931946,10497,1,4
4249,0.35037836432457,10498,0,3
4253,0.296717286109924,10499,0,3
4256,0.701161563396454,10500,1,5
4244,0.304669141769409,10501,0,3
4247,0.378608375787735,10502,1,5
4250,0.327386438846588,10503,0,3
4251,0.425867259502411,10504,1,5
4252,0.355248034000397,10505,-1,1
4254,0.415124863386154,10506,0,3
4255,0.34155347943306,10507,1,4
4264,0.532336533069611,10508,1,5
4269,0.329285025596619,10509,1,4
4271,0.317618906497955,10510,1,4
4274,0.566045761108398,10511,-1,1
4275,0.279958784580231,10512,1,4
4277,0.398855745792389,10513,1,4
4278,0.306156873703003,10514,1,4
4279,0.301209509372711,10515,-1,1
19710,0.337800860404968,10516,1,4
4257,0.325411915779114,10517,1,4
4258,0.285931259393692,10518,1,4
4259,0.313800990581512,10519,1,5
4260,0.340741574764252,10520,-1,1
4261,0.308480709791183,10521,1,4
4262,0.383930921554565,10522,1,5
4263,0.495670825242996,10523,1,5
4265,0.392048180103302,10524,-1,1
4266,0.395164370536804,10525,1,4
4267,0.231056660413742,10526,0,3
4268,0.302741676568985,10527,1,4
4270,0.24713659286499,10528,0,3
4272,0.52742862701416,10529,-1,1
4273,0.414368897676468,10530,-1,1
4276,0.272118210792542,10531,-1,1
4280,0.331161499023438,10532,1,4
4283,0.345866531133652,10533,1,5
4284,0.3329236805439,10534,1,5
4285,0.390146613121033,10535,1,5
4286,0.647026121616364,10536,-1,1
4288,0.273931741714478,10537,-1,1
4289,0.262095004320145,10538,-1,1
4292,0.276035308837891,10539,0,3
4293,0.407158255577087,10540,1,4
4295,0.291151732206345,10541,0,3
4296,0.239737287163734,10542,1,5
4298,0.467785626649857,10543,-1,1
4299,0.461938858032227,10544,-1,1
4281,0.239568755030632,10545,0,3
4282,0.428792357444763,10546,1,5
4287,0.251577645540237,10547,0,3
4290,0.551105380058289,10548,1,5
4291,0.259655237197876,10549,0,3
4294,0.40150585770607,10550,1,4
4297,0.334680259227753,10551,1,4
4302,0.363893747329712,10552,1,4
4303,0.351182788610458,10553,-1,1
4305,0.337912410497665,10554,-1,1
4306,0.283973515033722,10555,1,4
4307,0.326954156160355,10556,1,4
4308,0.381875038146973,10557,1,4
4310,0.286116480827332,10558,1,4
4311,0.391921877861023,10559,1,5
4300,0.398948818445206,10560,-1,1
4301,0.276221066713333,10561,-1,1
4304,0.286459028720856,10562,1,4
4309,0.284536123275757,10563,1,5
4312,0.337241441011429,10564,1,5
4315,0.281211256980896,10565,0,3
4317,0.309186160564423,10566,0,3
4319,0.300941705703735,10567,-1,1
4321,0.54483950138092,10568,-1,1
4322,0.273262977600098,10569,1,5
4325,0.383667349815369,10570,0,3
4326,0.401138484477997,10571,1,4
4329,0.352797657251358,10572,1,4
4333,0.555412590503693,10573,1,4
4334,0.285516500473022,10574,0,3
4403,0.302465736865997,10575,1,4
4313,0.274378836154938,10576,-1,1
4314,0.427131980657578,10577,1,5
4316,0.419346868991852,10578,-1,1
4318,0.231477588415146,10579,0,3
4320,0.48870861530304,10580,-1,1
4323,0.309656322002411,10581,-1,1
4324,0.311508238315582,10582,-1,1
4327,0.372352570295334,10583,1,5
4328,0.305151462554932,10584,0,3
4330,0.285727679729462,10585,1,4
4331,0.306518822908401,10586,1,4
4332,0.394798755645752,10587,1,4
4335,0.391081720590591,10588,1,4
4336,0.355277687311172,10589,1,5
4338,0.255272001028061,10590,-1,1
4339,0.324228137731552,10591,-1,2
4340,0.399441003799438,10592,1,4
4341,0.355744421482086,10593,1,4
4342,0.305327743291855,10594,0,3
4343,0.494716793298721,10595,-1,1
4345,0.242620795965195,10596,0,3
4347,0.25374710559845,10597,0,3
4348,0.377596199512482,10598,1,4
4730,0.356851905584335,10599,1,4
4731,0.531501948833466,10600,1,5
4732,0.309834599494934,10601,-1,1
4734,0.72487199306488,10602,1,5
6927,0.245944529771805,10603,-1,1
4337,0.410370975732803,10604,1,4
4344,0.311275094747543,10605,0,3
4346,0.320247054100037,10606,1,4
4349,0.440749436616898,10607,1,5
4350,0.273104816675186,10608,0,3
4351,0.278143137693405,10609,0,3
4352,0.431798130273819,10610,1,5
4353,0.290234476327896,10611,0,3
4354,0.529684960842133,10612,1,5
4355,0.515426933765411,10613,1,5
4356,0.552558124065399,10614,1,5
4357,0.333710432052612,10615,1,4
4358,0.313007116317749,10616,1,4
4359,0.317745715379715,10617,1,4
4360,0.309178024530411,10618,0,3
4361,0.335387408733368,10619,1,4
4362,0.291615694761276,10620,-1,1
4368,0.337910532951355,10621,0,3
4371,0.43731901049614,10622,1,5
4380,0.317642390727997,10623,-1,1
4381,0.365927875041962,10624,-1,1
4382,0.23112316429615,10625,-1,1
4383,0.217499032616615,10626,1,4
4385,0.277650654315948,10627,1,4
4389,0.388423383235931,10628,1,4
4395,0.335629045963287,10629,0,3
4400,0.324097365140915,10630,0,3
4401,0.399115383625031,10631,-1,2
4735,0.367349535226822,10632,0,3
9721,0.373667985200882,10633,-1,2
4363,0.361453354358673,10634,1,5
4364,0.418976575136185,10635,1,4
4365,0.330920875072479,10636,1,4
4366,0.504266977310181,10637,1,5
4367,0.360677927732468,10638,1,4
4369,0.330161154270172,10639,0,3
4370,0.309155941009521,10640,-1,1
4372,0.338366389274597,10641,1,4
4373,0.309903621673584,10642,1,4
4374,0.257952034473419,10643,0,3
4375,0.271773844957352,10644,1,4
4376,0.3234603703022,10645,1,4
4377,0.310940802097321,10646,-1,1
4378,0.355848550796509,10647,1,4
4379,0.436632215976715,10648,-1,1
4384,0.28032061457634,10649,0,3
4386,0.356971621513367,10650,0,3
4387,0.357698112726212,10651,-1,1
4388,0.375296831130981,10652,0,3
4390,0.391701430082321,10653,-1,1
4391,0.41003805398941,10654,1,4
4392,0.520535171031952,10655,-1,1
4393,0.231840938329697,10656,1,4
4394,0.290243297815323,10657,1,4
4396,0.257113814353943,10658,1,4
4397,0.293083429336548,10659,-1,1
4398,0.321003466844559,10660,-1,2
4399,0.378474473953247,10661,-1,1
4402,0.296366095542908,10662,1,4
4404,0.370175123214722,10663,1,4
4405,0.293059170246124,10664,0,3
4406,0.296581953763962,10665,1,4
4407,0.283189386129379,10666,1,4
4408,0.273166596889496,10667,0,3
4409,0.314035773277283,10668,1,4
4410,0.328211307525635,10669,-1,1
4411,0.298912078142166,10670,0,3
4412,0.250977575778961,10671,-1,1
4413,0.315365850925446,10672,1,4
4414,0.378893405199051,10673,1,4
4415,0.368578910827637,10674,1,4
4416,0.387008845806122,10675,1,4
4417,0.445093363523483,10676,1,4
4418,0.438767641782761,10677,1,5
4419,0.369967341423035,10678,-1,1
4420,0.411545157432556,10679,1,4
4421,0.340454131364822,10680,1,4
4422,0.330603241920471,10681,0,3
4423,0.337647527456284,10682,0,3
4424,0.392812460660934,10683,1,4
4425,0.309722423553467,10684,0,3
4426,0.290039360523224,10685,0,3
4427,0.416870355606079,10686,1,4
4428,0.271143913269043,10687,1,4
4429,0.356440961360931,10688,1,4
4430,0.277442336082458,10689,-1,1
4431,0.55841726064682,10690,-1,1
4432,0.352092713117599,10691,1,4
4433,0.43364143371582,10692,1,4
4434,0.32483297586441,10693,0,3
4435,0.312986820936203,10694,1,4
4436,0.411255836486816,10695,1,5
4437,0.553261399269104,10696,-1,1
4438,0.298225492238998,10697,-1,1
4439,0.307333886623383,10698,0,3
4440,0.554493069648743,10699,-1,1
4441,0.348751366138458,10700,1,4
4442,0.267931461334229,10701,1,4
4443,0.331311732530594,10702,1,4
4444,0.394851118326187,10703,1,4
4445,0.614922285079956,10704,-1,1
4446,0.318457663059235,10705,1,4
4447,0.317921102046967,10706,-1,2
4448,0.68001651763916,10707,1,5
4449,0.276346504688263,10708,1,4
4450,0.294751346111298,10709,0,3
4451,0.395896464586258,10710,1,5
4452,0.250296652317047,10711,1,5
4453,0.434826016426086,10712,1,5
4454,0.39950242638588,10713,1,4
4455,0.288884431123734,10714,1,4
4456,0.368452101945877,10715,1,4
4457,0.411212891340256,10716,1,4
4458,0.307837277650833,10717,1,4
4459,0.435755103826523,10718,1,4
4460,0.609024226665497,10719,1,5
4461,0.457977533340454,10720,1,4
4462,0.479246705770493,10721,1,5
4463,0.409418910741806,10722,1,4
4464,0.308738142251968,10723,1,4
4465,0.51116007566452,10724,1,5
4466,0.549071490764618,10725,1,5
4467,0.276920288801193,10726,1,4
4468,0.364708572626114,10727,-1,1
4469,0.334201961755753,10728,0,3
4470,0.260640323162079,10729,1,5
