healthID,title,date,content,source,url,id
3,譚敦慈表妹化療期間吃一物戰勝卵巢癌 20年不復發！醫：營養免疫力是戰勝關鍵,2024-10-18,得癌症吃什麼比較好？不要吃紅肉、不能吃肉乾肉鬆？無毒教母譚敦慈在節目中透露，治癌期間最好的飲食建議是「吃得下」、補充足夠蛋白質！她以罹患卵巢癌的表妹為例，她在治癌期間一度什麼都吃不下，詢問譚敦慈：「可,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_7ed9e8e6-c587-4bb9-8515-18818e151d74,158
3,貓奴看過來！她得貓癬反覆好不了　熱心網友：提高自生免疫力,2024-10-05,可愛的貓咪人人都喜歡，許多人都有養貓咪，不過要注意毛小孩的健康，避免讓自己得到貓癬。有名網友在社群網站《Dcard》上發文，8月得到貓癬，看過2家皮膚科，貓咪已經完治，她卻快好了又復發，癢到受不了，詢問有推薦的藥膏嗎？此貼文曝光熱心網友紛紛留言。,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_d073c884-32b3-4239-a963-9af006b3d596,156
3,鮮蝦杏鮑菇排／杏鮑菇幫你免疫力大提升！補充優質蛋白與多醣體對抗疾病,2024-09-30,近來大雨不斷，在外面淋雨後回到冷氣房就容易感冒，若想避免感冒就要增強免疫力，主廚陳之穎推薦民眾製作「鮮蝦杏鮑菇排」，採用煎至金黃的杏鮑菇與鮮嫩多汁的蝦子，不僅口感豐富，更含有豐富的多醣體及優質蛋白質。,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_47a143ee-8592-4e97-a490-309b5f82db10,157
4,北海岸又傳災情！土石流沖進農田　小學營養午餐恐受影響,2024-10-07,社會中心／陳崇翰 新北報導間歇性的滂沱雨勢，北海岸又傳出災情！在新北市的金山地區，土石泥流沖進農田裡，包括推廣友善耕作的楊儒門，還有合作的農友，損失都相當慘重，大約有4甲地受損，光是後續清理，就得花許多時間，楊儒門擔心，明年產量可能受到影響，無法順利供給金山、萬里6所小學的營養午餐。,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_bc23dc25-fafb-4a42-b8fc-a223dc357307,168
4,可以透過天然食物來補充膠原蛋白嗎？跟著營養師這樣吃，重返年輕肌膚！,2024-10-04,"膠原蛋白是我們身體的重要支柱，對維持皮膚彈性、骨骼健康和關節靈活性至關重要。隨著年齡增長和生活習慣的變化，膠原蛋白的流失無法避免，但我們可以透過均衡飲食和適度補充來有效延緩衰老過程。本篇文章分享了如何選擇最佳的膠原蛋白來源，以及搭配維生素C等營養素的技巧，幫助保持青春活力和健康肌膚。

吃「膠原蛋白」真的有效嗎？跟著營養師這樣吃！|健康-KingNet國家網路醫藥
https://www.kingnet.com.tw/news/single?newId=48355",Thenewslens.com,https://www.thenewslens.com/article/242611,162
4,台東失智長者逐年增 馬偕營養師提供飲食參考,2024-10-17,（中央社記者盧太城台東縣18日電）台東年輕人外流，獨居老人多，失智症個案也逐年增加。台東馬偕醫院提供飲食參考，預防失智又健腦、護心。,Yahoo Entertainment,https://tw.news.yahoo.com/%E5%8F%B0%E6%9D%B1%E5%A4%B1%E6%99%BA%E9%95%B7%E8%80%85%E9%80%90%E5%B9%B4%E5%A2%9E-%E9%A6%AC%E5%81%95%E7%87%9F%E9%A4%8A%E5%B8%AB%E6%8F%90%E4%BE%9B%E9%A3%B2%E9%A3%9F%E5%8F%83%E8%80%83-064857793.html,166
4,桃園 營養午餐農藥殘留 較去年下降,2024-10-20,桃園市政府定期抽檢學校營養午餐蔬果農藥殘留，連續2年合格率皆為六都最低，今年目前已抽檢127件，其中有7件不合格，合格率約94.5％，對比去年已逐漸提升。桃園市農業局指出，因桃園市抽檢項目種類多樣，且不合格食材均來自外縣市，未來會提高在地食材的比例，另今年將自主增加200件的抽驗，加強學生食安保障。,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_0071d0fe-7241-437a-bc67-91b67498f82f,164
4,蛋價持續下滑 彰縣協調營養午餐增雞蛋料理,2024-10-17,（中央社記者吳哲豪彰化17日電）近日雞蛋產量過剩、價格持續下滑，彰縣府指出，將協調餐盒公會增加使用蛋類，營養午餐每週增加雞蛋料理，另從10月19日起，在彰化市、永靖鄉等地，辦品嘗蛋塔活動推廣雞蛋。,Yahoo Entertainment,https://tw.news.yahoo.com/%E8%9B%8B%E5%83%B9%E6%8C%81%E7%BA%8C%E4%B8%8B%E6%BB%91-%E5%BD%B0%E7%B8%A3%E5%8D%94%E8%AA%BF%E7%87%9F%E9%A4%8A%E5%8D%88%E9%A4%90%E5%A2%9E%E9%9B%9E%E8%9B%8B%E6%96%99%E7%90%86-085703611.html,167
4,《被玩壞的營養師ＡＩ》吃牛丼卻判定為綜合穀麥？超不準反而成了熱門惡搞玩具,2024-10-03,現代人越來越重視健康飲食，因此近年有越來越多的健康監測APP搭上AI風潮，推出能夠透過手機鏡頭分析食物熱量或是營養成分的功能，幫助人們計算每天吃下的食物均不均衡。然而日本最近有一款人氣健康監測APP推...,Gamme.com.tw,https://news.gamme.com.tw/1769596,163
4,韓國瑜又爆驚句！　「中華民國像營養不良小老頭、從小黑屋拉出來」,2024-09-30,今年國慶焰火移師雲林舉行，預計10月10日晚間8時施放。今（1）日宣傳記者會上，慶籌會主委、立法院長韓國瑜再爆「驚句」，談到焰火在雲林意義時，稱 中華民國如營養不良小老頭被關黑屋內多年、被忽視，他們今年將其從小黑屋「拉出來」,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_1f49ef0a-9521-4073-9e30-bde2a92fa586,170
4,颱風假營養午餐蔬菜滯銷 竹縣府助銷售 (圖),2024-10-03,新竹縣長楊文科（右7）4日視察新竹縣農會有機蔬菜平台蔬菜分裝情形，楊文科受訪時說，因颱風來襲，竹縣連2天放颱風假，導致原要供應給學生營養午餐蔬菜無法供出，透過縣府與新竹縣農會等各地農會尋出路，也在網路社群發出消息，已成功售完。,Yahoo Entertainment,https://tw.news.yahoo.com/%E9%A2%B1%E9%A2%A8%E5%81%87%E7%87%9F%E9%A4%8A%E5%8D%88%E9%A4%90%E8%94%AC%E8%8F%9C%E6%BB%AF%E9%8A%B7-%E7%AB%B9%E7%B8%A3%E5%BA%9C%E5%8A%A9%E9%8A%B7%E5%94%AE-%E5%9C%96-061355091.html,165
4,颱風假營養午餐蔬菜滯銷 竹縣府助銷獲搶購完售,2024-10-03,（中央社記者郭宣彣新竹縣4日電）受颱風山陀兒影響，新竹縣停班停課2天，造成縣內約有採收的4.5噸蔬菜無法供應營養午餐需另找銷路。縣府說，經各農會協助菜農銷售與網路團購，民眾搶購全數售出。,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_87afc83e-3e54-482f-b290-4057db215469,169
5,團結香港基金倡讓中醫參與慢性疾病共同治理先導計劃,2024-10-07,團結香港基金發表有關促進中醫系統發展的政策倡議報告，希望發揮中醫獨特優勢，深化中醫在醫療體系中的角色，助力香港發展全面的醫療服務。 報告指出，中醫近年獲得廣泛關注和認可，由2017年至2022年，中醫服務於長者醫療券計劃中的交易宗數，錄得超過9成的升幅。服務使用者亦反映，中醫在預防和健康管理方面擁有優勢，可配合政府發展基層醫療的政策方向，做到「一加一大於二」，共同建立以預防為重的醫療系統，從而應對人口老化帶來的挑戰。 報告提出15項建議，包括在中醫醫院的架構下，成立由學者和中醫師組成的中醫專家小組，定期制定並更新…,Yahoo Entertainment,https://hk.news.yahoo.com/%E5%9C%98%E7%B5%90%E9%A6%99%E6%B8%AF%E5%9F%BA%E9%87%91%E5%80%A1%E8%AE%93%E4%B8%AD%E9%86%AB%E5%8F%83%E8%88%87%E6%85%A2%E6%80%A7%E7%96%BE%E7%97%85%E5%85%B1%E5%90%8C%E6%B2%BB%E7%90%86%E5%85%88%E5%B0%8E%E8%A8%88%E5%8A%83-032945395.html,174
5,孕婦攝取過多油脂及熱量，所生後代日後罹患心血管疾病及糖尿病風險較高,2024-10-02,高油、高糖的飲食習慣，導致肥胖已是全球健康重要議題。對肥胖「孕婦」而言，不僅危害自己健康，也影響後代健康。南澳大學（University of South Australia）研究顯示，孕婦飲食含過量脂肪熱量，會損害胎兒心臟發育；肥胖孕婦生產後代，成年後可能更易罹患心臟病和糖尿病。論文刊登於《生理學...,Technews.tw,https://technews.tw/2024/10/02/babies-born-to-women-consuming-a-high-fat-sugary-diet-at-greater-risk-of-cardiovascular-disease-and-diabetes-in-later-life/,173
5,心臟病非男性「專利」，許多女性因被疏忽而「非必要」地死於心血管疾病,2024-10-10,世上有無數女性死於心臟病，部分原因是人們誤認心臟病是「男性專屬的疾病」。事實上，心血管疾病是女性「頭號殺手」。但在醫學日新月異的今日，許多女性心臟病患仍因未及早診斷，沒有被適當治療及在臨床試驗中的代表性不足，而「非必要地」死亡。 為此，英國心血管學會（British Cardiovascular S...,Technews.tw,https://technews.tw/2024/10/11/women-dying-unnecessarily-of-heart-disease/,172
5,新加坡建國總理李光耀女兒李瑋玲逝世，腦部疾病纏身多年享壽69歲,2024-10-09,新加坡建國總理李光耀女兒李瑋玲受腦部疾病纏身多年，今天上午在家中去世。據悉，她身前居住父親故居歐思禮路38號，這棟房子在李光耀去世後的處置導致新加坡第一家庭公開分裂，她和弟弟當時指控哥哥、時任總理李顯龍違背父親遺願，為了政治動機保留房子。,Thenewslens.com,https://www.thenewslens.com/article/242969,171
5,桃園女童遭強制猥褻　張善政：精神疾病不是違法的藉口,2024-10-28,桃園市1名國小女童昨（27日）遭陌生年輕男子被強拉強抱，女童驚嚇不斷尖叫，直到路過民眾出手相救才順利逃脫，此事在網路上發酵一天，桃園地檢署今日簽發拘票，由警方逮捕涉案男子並完成初步訊問，再移送地檢署。由於涉案男子領有身心障礙手冊，桃園市長張善政稍早在臉書重申「精神疾病不是違法的藉口」。,Yahoo Entertainment,https://tw.news.yahoo.com/%E6%A1%83%E5%9C%92%E5%A5%B3%E7%AB%A5%E9%81%AD%E5%BC%B7%E5%88%B6%E7%8C%A5%E8%A4%BB-%E5%BC%B5%E5%96%84%E6%94%BF-%E7%B2%BE%E7%A5%9E%E7%96%BE%E7%97%85%E4%B8%8D%E6%98%AF%E9%81%95%E6%B3%95%E7%9A%84%E8%97%89%E5%8F%A3-080005634.html,179
5,桃園女童遭男強擄案　張善政：精神疾病不是違法藉口,2024-10-27,桃園市龜山區昨天發生女童被強擄事件，桃園市長張善政今（28）日表示，據悉加害人精神有問題，衛生局和社會局將會了解病例，評估是否需要加強醫療，也會請社會局介入關心小女孩需不需要心理輔導，現在案件檢察官偵辦中，進度只能有限度透露，市府團隊會全力關切，並稱，「我們認為精神疾病不應是違法的藉口」。,Yahoo Entertainment,https://tw.news.yahoo.com/%E6%A1%83%E5%9C%92%E5%A5%B3%E7%AB%A5%E9%81%AD%E7%94%B7%E5%BC%B7%E6%93%84%E6%A1%88-%E5%BC%B5%E5%96%84%E6%94%BF-%E7%B2%BE%E7%A5%9E%E7%96%BE%E7%97%85%E4%B8%8D%E6%98%AF%E9%81%95%E6%B3%95%E8%97%89%E5%8F%A3-070718985.html,180
5,民建聯倡議將「慢性疾病共同治理先導計劃」擴展至兒科,2024-10-07,民建聯提出《促進香港兒童醫療服務發展》倡議書，建議將 「慢性疾病共同治理先導計劃」擴展至兒科，將符合「在職家庭津貼計劃」和「學校書簿津貼計劃」受惠家庭的18歲以下兒童，納入醫療費用減免範圍。 民建聯表示，根據醫管局資料顯示，專科門診穩定新症輪候時間最長的地區是九龍西，眼科約需要三年多才能見到醫生；兒科方面，九龍東新症輪候期最長，穩定新症最長需要輪候51星期。 民建聯認為，可以參考「長者預約專籌」做法，在醫管局普通科門診設立「兒童預約專籌」，增設「兒童醫療券」，每年向每個兒童醫療券戶口注資2000元，以全港約100…,Yahoo Entertainment,https://hk.news.yahoo.com/%E6%B0%91%E5%BB%BA%E8%81%AF%E5%80%A1%E8%AD%B0%E5%B0%87-%E6%85%A2%E6%80%A7%E7%96%BE%E7%97%85%E5%85%B1%E5%90%8C%E6%B2%BB%E7%90%86%E5%85%88%E5%B0%8E%E8%A8%88%E5%8A%83-%E6%93%B4%E5%B1%95%E8%87%B3%E5%85%92%E7%A7%91-083037945.html,175
5,研究發現缺維生素D 心血管疾病風險增 (圖),2024-10-11,中正大學運動競技學系教授何承訓（後）研究團隊最新研究顯示，缺乏維生素D者在運動後血管彈性和血壓調節能力明顯較差，這可能是心血管疾病的早期預警信號。,Yahoo Entertainment,https://tw.news.yahoo.com/%E7%A0%94%E7%A9%B6%E7%99%BC%E7%8F%BE%E7%BC%BA%E7%B6%AD%E7%94%9F%E7%B4%A0d-%E5%BF%83%E8%A1%80%E7%AE%A1%E7%96%BE%E7%97%85%E9%A2%A8%E9%9A%AA%E5%A2%9E-%E5%9C%96-090503467.html,178
5,罕病兄弟檔出席罕見疾病基金會文創成果展（1） (圖),2024-10-05,罹患罕病脊髓性肌肉萎縮症（SMA）的兄弟檔今年暑假參加罕見疾病基金會中區心靈繪畫班，體驗藝術的樂趣，兄弟檔5日在家長陪同下，出席罕見疾病基金會年度文創成果展。,Yahoo Entertainment,https://tw.news.yahoo.com/%E7%BD%95%E7%97%85%E5%85%84%E5%BC%9F%E6%AA%94%E5%87%BA%E5%B8%AD%E7%BD%95%E8%A6%8B%E7%96%BE%E7%97%85%E5%9F%BA%E9%87%91%E6%9C%83%E6%96%87%E5%89%B5%E6%88%90%E6%9E%9C%E5%B1%95-1-%E5%9C%96-080233479.html,176
5,蔣萬安出席罕見疾病基金會文創成果展 (圖),2024-10-04,台北市長蔣萬安（前左）5日上午出席「遇見心中的自己－2024罕見疾病基金會文創成果展」，與病友握手致意。,Yahoo Entertainment,https://tw.news.yahoo.com/%E8%94%A3%E8%90%AC%E5%AE%89%E5%87%BA%E5%B8%AD%E7%BD%95%E8%A6%8B%E7%96%BE%E7%97%85%E5%9F%BA%E9%87%91%E6%9C%83%E6%96%87%E5%89%B5%E6%88%90%E6%9E%9C%E5%B1%95-%E5%9C%96-042008259.html,177
5,身障者熊抱猥褻女童 張善政：精神疾病不應是違法的藉口,2024-10-27,桃園市龜山區27日早上發生身障男子強行熊抱國小女童事件，女童撕心裂肺喊「救命」畫面令人揪心，母嘆法律都只保護身障者。市長張善政對此表示，精神疾病不應是違法的藉口，強調市民的安全不容侵犯，已請相關單位向檢察官說明，面對這種侵害當事人自由、造成社會恐慌的行為，一定要依法嚴懲，市府也會強化預防，確保大家有安心的居住環境。,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_b848110f-fd97-4ee4-a945-49ac092337af,181
6,Windows应急响应-Auto病毒 - 竹等寒,2024-10-05,目录应急背景分析样本开启监控感染病毒查看监控分析病毒行为autorun.inf分析2.异常连接3.进程排查4.启动项排查查杀1.先删掉autorun.inf文件2.使用xuetr杀掉进程3.启动项删除重启排查入侵排查正常流程 应急背景 运维人员准备通过windows共享文档方式为公司员工下发软件安装,Cnblogs.com,https://www.cnblogs.com/dhan/p/18448168,189
6,Windows应急响应-QQ巨盗病毒 - 竹等寒,2024-10-06,目录病毒背景样本分析开启监控感染病毒分析病毒行为C盘文件监控D盘文件监控进程监控排查服务排查启动项排查查杀1.杀掉进程2.异常服务3.映像劫持处理4.hosts文件处理5.D盘文件删除6.其他异常排查重启排查 病毒背景 简介：Win32.PSWTroj.QQPass，名为：【QQ伪装盗号者】是一种Q,Cnblogs.com,https://www.cnblogs.com/dhan/p/18449489,188
6,世卫组织：卢旺达两名马尔堡病毒病患者成功脱离呼吸机,2024-10-20,"世卫组织总干事谭德塞20日表示，卢旺达两名马尔堡病毒病患者经过十多天的护理后成功脱离呼吸机，这是一个“突破”，将改善非洲丝状病毒的临床治疗状况。

2024年10月19日，世界卫生组织总干事谭德塞访问了位于卢旺达首都基加利的马尔堡防控指挥所。谭德塞此次访问强调了世卫组织与卢旺达在抗击传染病、特别是卢旺达爆发的马尔堡病毒疫情方面的合作，承诺世卫组织将继续向卢旺达提供支持。卢旺达卫生部9月27日宣布该国暴发马尔堡病毒疫情。该卫生部的数据显示，截至10月15日，卢旺达确认62例马尔堡病毒病病例，其中15名患者死亡，3…",Cnbeta.com.tw,https://www.cnbeta.com.tw/articles/tech/1449875.htm,191
6,哈佛醫學院發現，病毒以類似逃脫策略規避宿主免疫防衛機制,2024-10-24,新冠、愛滋、流感等病毒都可能致命，令人聞之色變，其實病毒除了影響人類，也能感染植物、黴菌甚至細菌。為了降低病毒「危害」，演化時動物和細菌都有相似病毒「偵測及警報」系統，觸發防禦機制以限制病毒複製擴散。最近哈佛醫學院發現，無論感染動物或細菌病毒，都會以類似策略逃避宿主偵測。 動物細胞有 cGAS-ST...,Technews.tw,https://technews.tw/2024/10/25/animal-and-bacterial-viruses-share-conserved-mechanisms-of-immune-evasion/,184
6,屯門醫院一名11個月大男嬰感染鼻病毒或腸病毒,2024-10-26,屯門醫院兒童及青少年科一個病房，再有一名11個月大男嬰感染鼻病毒或腸病毒，現正接受隔離治療，情況穩定。 院方說，這名男童自本月24日起出現呼吸道感染徵狀，院方為其進行測試，結果對鼻病毒或腸病毒呈陽性反應。,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_b41ae939-7b95-41cd-b651-2a1691a62164,186
6,屯門醫院六名病童感染鼻或腸病毒　一人情況嚴重其餘五人穩定,2024-10-25,屯門醫院一個兒童及青少年科病房出現鼻病毒或腸病毒群組，6名病童出現發燒或呼吸道感染徵狀，正接受隔離治療。 6人年齡由7個月至5歲，其中一人因自身疾病情況嚴重，其餘5人情況穩定。 院方已根據既定指引加強感染控制措施，有關個案已呈報醫管局及衞生防護中心跟進。,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_3ed6e11a-27f6-4a41-892a-974d03b88282,187
6,找到了！北市登革熱源頭在菜園　疾管署：病毒定序與新北群聚一致,2024-10-04,[周刊王CTWANT] 北市衛生局說明，3日公布北市今年首例本土登革熱感染者為1名文山區70多歲男性，經調查感染者9月底陸續出現發燒、肌肉痠痛及噁心等徵兆，經就醫採檢後，確診為登革熱，據悉，他於潛伏期無出國，且無在登革熱熱區的新北市中和區及新店區活動，同住者也無症狀，本單位為了釐清感...,Yahoo Entertainment,https://tw.news.yahoo.com/%E6%89%BE%E5%88%B0%E4%BA%86-%E5%8C%97%E5%B8%82%E7%99%BB%E9%9D%A9%E7%86%B1%E6%BA%90%E9%A0%AD%E5%9C%A8%E8%8F%9C%E5%9C%92-%E7%96%BE%E7%AE%A1%E7%BD%B2-%E7%97%85%E6%AF%92%E5%AE%9A%E5%BA%8F%E8%88%87%E6%96%B0%E5%8C%97%E7%BE%A4%E8%81%9A-%E8%87%B4-074236855.html,190
6,日本首例！25岁男子利用AI生成计算机病毒被判刑,2024-10-28,"据日本《读卖新闻》27日报道，一名25岁的日本男子近日因利用人工智能（AI）制造计算机病毒而被定罪，并被判处有期徒刑3年，缓刑4年。这可能是日本首例因滥用生成式AI而在刑事案件中被判刑的案例。
被告以前从事过SIM卡诈骗等“暗黑兼职”，在寻找更轻松的赚钱途径时，他结合自己对生成AI的兴趣，萌生了制作计算机病毒进行勒索的想法。根据判决资料显示，被告于去年3月，在家中使用电脑和智能手机，根据通过AI获得的不法程序源代码，制作了类似于勒索软件的计算机病毒。他想利用生成AI编写的计算机病毒源代码，通过加密特定文件并使其…",Cnbeta.com.tw,https://www.cnbeta.com.tw/articles/tech/1450712.htm,192
6,模仿免疫系統，類肽分子成抗病毒新希望,2024-10-02,科學家們在抗病毒藥物研發上取得重大突破，一支由紐約大學化學系教授 Kent Kirshenbaum 領導的研究團隊，開發出一種創新的抗病毒策略。這項研究成果已發表於《ACS 傳染病》期刊。 傳統的抗病毒藥物主要針對病毒表面的蛋白質，但病毒能快速突變產生抗藥性，使治療效果大打折扣。新冠病毒（SARS-...,Technews.tw,https://technews.tw/2024/10/02/breaking-viral-defenses-with-next-gen-peptoids/,183
6,科学家发现新型新冠病毒抑制剂,2024-10-09,新冠仍在造成高死亡率与发病率,Jandan.net,http://jandan.net/p/118027,182
6,葵涌醫院智障科病房3名女病人感染鼻病毒或腸病毒,2024-10-09,葵涌醫院一個智障科病房自上星期三起，先後有3名33歲至64歲的女病人出現發燒或呼吸道感染徵狀，測試結果均對鼻病毒/腸病毒呈陽性反應，她們現正接受隔離治療，情況穩定。 院方已加強感染控制措施，並會繼續密切監察病房的情況，有關個案已呈報醫管局及衞生防護中心跟進。,Yahoo Entertainment,https://hk.news.yahoo.com/%E8%91%B5%E6%B6%8C%E9%86%AB%E9%99%A2%E6%99%BA%E9%9A%9C%E7%A7%91%E7%97%85%E6%88%BF3%E5%90%8D%E5%A5%B3%E7%97%85%E4%BA%BA%E6%84%9F%E6%9F%93%E9%BC%BB%E7%97%85%E6%AF%92%E6%88%96%E8%85%B8%E7%97%85%E6%AF%92-094006913.html,185
7,「一條皮尺」知道罹癌風險！男生腰圍逾90公分　慢性病易上身,2024-10-28,近半世紀以來，肥胖已成為全球性的健康危機。根據國民健康署最新統計，目前台灣成人約有一半屬於過重或肥胖，兒童則約有三成面臨同樣問題。,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_f617893b-6554-4198-b64c-558ade035e4c,198
7,哈佛認證！「吃1類食物」不只延壽　減少患慢性病風險,2024-10-17,吃對蛋白質有助於長壽！胸腔暨重症醫學科醫師黃軒引用哈佛大學研究指出，每增加3%植物性蛋白質攝取量，延緩老化機率增加46%，植物蛋白質有助於降低「低密度脂蛋白膽固醇、血壓和胰島素敏感性」，除了延緩老化，還能減少罹患慢性疾病、認知能力等風險。,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_813d8dec-1cdf-4cb7-82a1-b93b1fc55ed2,200
7,我太胖了嗎？醫授1招快速自我診斷    遠離多重慢性病威脅,2024-10-15,【健康醫療網／記者張慈恩報導】近半世紀以來，肥胖已成為全球性的健康危機。根據國民健康署最新統計，目前台灣成人約有一半屬於過重或肥胖，兒童則約有三成面臨同樣問題。 腰圍測量簡單 便捷評估肥胖 面對這個趨勢，醫學界提出了一個簡單有效的評估方法—腰圍測量。這種方法不僅操作簡便，更與多種肥胖相關疾病的發生率高度相關，比其他評估工具更為精準。中山附醫謝尚恩醫師說明測量方法簡單，只需一條皮尺即可在家中完成。 首先找出前上腸骨脊與肋骨最下緣的中點，身體自然站直，雙手垂放。在呼氣結束時，於測量位置水平繞一圈，輕輕拉緊皮尺，使其平…,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_95988bb3-e5b6-4eb2-995b-d8dee2de043f,196
7,更年期婦女多吃這1種蛋白質，降低罹患慢性病風險，還可延緩老化,2024-10-04,女性必經的更年期，也是人體老化過程的一個階段，透過三餐飲食來調養，不但可以順利度過這個階段，還可以變美麗。 1、五穀雜糧為主食，可安神、穩定情緒五穀雜糧含有豐富的礦物質如鈣、鐵、鋅等，都是更年期婦女所需營養成分。或於主食中加入紅豆、蓮子、木耳或是中藥材的酸棗仁等食材，可以穩定情緒，並提升睡眠品質。2、多吃優質蛋白質，減少得心血管疾病風險因為少了雌激素的保護，更年期婦女要注意心血管方面的疾病，少吃豬牛羊等高飽和脂肪肉品，多選擇優質蛋白質且低脂肪例如魚肉、黃豆與雞蛋。3、補足大豆異黃酮，調節體內雌激素作用大豆異黃酮是…,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_aa56b5bd-c2e3-42b6-a2c8-fa43a592045c,199
7,本土類鼻疽增3例再添1死 高雄6旬慢性病男就醫當天亡,2024-10-28,疾管署今天在例行疫報說明，國內上周新增3例山陀兒颱風後本土類鼻疽病例、其中1例死亡，3例均位於高雄市，年齡介於40餘歲至70餘歲，3例均具糖尿病或慢性腎病等慢性病史，發病日介於10月11至22日。1例死亡為60多歲高雄男性，有心血管、慢性腎病等病史，就醫當天死亡，研判感染原因可能是吸入性感染，提醒慢性病患颱風期間盡量待在家且關妥門窗。,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_806746bc-6808-46fe-b2ec-5d99a25da34f,194
7,減肥是為了國家經濟！英國研究減肥藥改善慢性病影響生產力效果,2024-10-28,現代先進國家大多有嚴重的國民肥胖問題，但是許多人減肥往往扭扭捏捏，使用減肥藥物好像是在用禁藥，但以後減肥，甚至使用減肥藥，可能可以理直氣壯了，因為英國正在研究，減肥是否可以改善生產力，若是，以後減肥就是為了「國計民生」。 原本為糖尿病用藥的腸泌素類升糖素胜肽一型（GLP-1）受體促效劑，目前在歐美減...,Technews.tw,https://technews.tw/2024/10/28/britain-to-study-use-of-lillys-weight-loss-drug-to-get-people-back-to-work/,193
7,韓國女星驚傳病逝！不敵慢性病享年37歲　曾出演大熱韓劇《錢的戰爭》,2024-10-25,韓國電視劇《錢的戰爭》曾經在韓國紅極一時，2007年播出時最後一集收視率更是創下超過36%的驚人紀錄。今日，其中飾演女配角「Miss趙」的女星金秉善（김병선）驚傳過世，經首爾峨山醫院殯儀館網站消息證實於24日病逝，享年37歲。,Yahoo Entertainment,https://tw.news.yahoo.com/%E9%9F%93%E5%9C%8B%E5%A5%B3%E6%98%9F%E9%A9%9A%E5%82%B3%E7%97%85%E9%80%9D-%E4%B8%8D%E6%95%B5%E6%85%A2%E6%80%A7%E7%97%85%E4%BA%AB%E5%B9%B437%E6%AD%B2-%E6%9B%BE%E5%87%BA%E6%BC%94%E5%A4%A7%E7%86%B1%E9%9F%93%E5%8A%87-%E9%8C%A2%E7%9A%84%E6%88%B0%E7%88%AD-150713666.html,195
7,颱風山陀兒來襲 羅一鈞提醒慢性病患嚴防類鼻疽,2024-10-01,（中央社記者曾以寧台北1日電）衛福部疾管署發言人羅一鈞今天表示，今年凱米風災後造成80例類鼻疽確診，其中13例死亡。颱風山陀兒來襲，提醒慢性病患等高風險者，颱風期間盡量關閉門窗、外出戴口罩。,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_19654dbd-ceab-4d5e-b772-3fc2d5a3a74f,197
8,國健署推動營養及健康飲食 台鐵便當率先響應 全臺健康餐飲動起來,2024-10-22,為落實《營養及健康飲食促進法》，國民健康署攜手國營臺灣鐵路股份有限公司推出「茶香燻雞便當」，透過增加蔬菜和全穀的攝取，減少油炸及高鈉食材， 提供健康均衡選擇，幫助國人遠離慢性疾病。,Yahoo Entertainment,https://tw.news.yahoo.com/%E5%9C%8B%E5%81%A5%E7%BD%B2%E6%8E%A8%E5%8B%95%E7%87%9F%E9%A4%8A%E5%8F%8A%E5%81%A5%E5%BA%B7%E9%A3%B2%E9%A3%9F-%E5%8F%B0%E9%90%B5%E4%BE%BF%E7%95%B6%E7%8E%87%E5%85%88%E9%9F%BF%E6%87%89-%E5%85%A8%E8%87%BA%E5%81%A5%E5%BA%B7%E9%A4%90%E9%A3%B2%E5%8B%95%E8%B5%B7%E4%BE%86-113945141.html,206
8,推健康飲食觀念 劇團赴澎湖校園演出（1） (圖),2024-10-15,為推動學童的正確飲食概念，澎湖縣政府與台中康善基金會合作辦理兒童劇「便當超人之蜜糖魔女」，16日在澎湖校園演出，期盼健康飲食能落實於生活中。,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_7eb4e06d-d034-494f-b109-0fbe5141a05b,201
